"Nro Empenho"|"Nro Processo"|"Fornecedor"|"Data Empenho"|"Descrição Empenho"|"Função"|"Sub Função"|"Fonte Recurso"|"Aplicação"|"Natureza"|"Unidade Orçamentária"|"Programa"|"Ação"|"Modalidade de Licitação"|"Empenho Original"|"Estorno Empenho"|"Saldo Empenho"|"Valor Processado"|"Valor Pago"
"24291-01"|"O54838/2025"|"Humberto Marcal Barduco Filho <br>(489.770.928-84)"|"18/11/2025"|"MAIS MEDICOS  - SEI154838/2025-27 R.12089"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|1404.90|0.00|1404.90|1404.90|1404.90
"24294-01"|"O00000/2024"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"14/11/2024"|"EMPENHO DE FOLHA DE PAGTO - 11/2024"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|50693.88|0.00|50693.88|50693.88|50693.88
"24295-01"|"O00000/2024"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"14/11/2024"|"EMPENHO DE FOLHA DE PAGTO - 11/2024"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|19185.38|0.00|19185.38|19185.38|19185.38
"24296-01"|"O00000/2024"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"14/11/2024"|"EMPENHO DE FOLHA DE PAGTO - 11/2024"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|14778.80|0.00|14778.80|14778.80|14778.80
"24297-01"|"O00000/2024"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"14/11/2024"|"EMPENHO DE FOLHA DE PAGTO - 11/2024"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|23293.10|0.00|23293.10|23293.10|23293.10
"24298-01"|"O00000/2024"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"14/11/2024"|"EMPENHO DE FOLHA DE PAGTO - 11/2024"|"Saude"|"Vigilancia Epidemiologica"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|18683.75|0.00|18683.75|18683.75|18683.75
"24298-01"|"O00000/2025"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"19/11/2025"|"EMPENHO DE FOLHA DE PAGTO - 11/2025"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.1.90.94.00-Indenizacoes e Restituicoes Trabalhistas"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|51623.49|0.00|51623.49|51623.49|51623.49
"24299-01"|"O00000/2024"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"14/11/2024"|"EMPENHO DE FOLHA DE PAGTO - 11/2024"|"Saude"|"Vigilancia Epidemiologica"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|2166.30|0.00|2166.30|2166.30|2166.30
"24299-01"|"O00000/2025"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"19/11/2025"|"EMPENHO DE FOLHA DE PAGTO - 11/2025"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|9251.92|0.00|9251.92|9251.92|9251.92
"24300-01"|"O00000/2024"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"14/11/2024"|"EMPENHO DE FOLHA DE PAGTO - 11/2024"|"Saude"|"Vigilancia Epidemiologica"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|6210.53|0.00|6210.53|6210.53|6210.53
"24300-01"|"O00000/2025"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"19/11/2025"|"EMPENHO DE FOLHA DE PAGTO - 11/2025"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|31244.76|0.00|31244.76|31244.76|31244.76
"24301-01"|"O00000/2024"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"14/11/2024"|"EMPENHO DE FOLHA DE PAGTO - 11/2024"|"Saude"|"Vigilancia Epidemiologica"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|6950.02|0.00|6950.02|6950.02|6950.02
"24302-01"|"E00085/2024"|"Valecar Pecas e Acessorios Eireli <br>(16.722.128/0001-07)"|"16/12/2025"|"AQUIS.PECAS E ACESSORIOS AUTOMOTIVOS CPL:E243/24 V8 FL.126 R.12305"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Mac Amb.e Hosp. Rendimentos"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Pregao Eletronico"|0.00|-668.64|-668.64|0.00|0.00
"24302-01"|"E00085/2024"|"Valecar Pecas e Acessorios Eireli <br>(16.722.128/0001-07)"|"19/11/2025"|"AQUIS.PECAS E ACESSORIOS AUTOMOTIVOS CPL:E243/24 V8 FL.126 R.12305"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Mac Amb.e Hosp. Rendimentos"|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Pregao Eletronico"|668.64|0.00|668.64|0.00|0.00
"24302-01"|"O00000/2024"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"14/11/2024"|"EMPENHO DE FOLHA DE PAGTO - 11/2024"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|32102.95|0.00|32102.95|32102.95|32102.95
"24303-01"|"O00000/2024"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"14/11/2024"|"EMPENHO DE FOLHA DE PAGTO - 11/2024"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|10395.49|0.00|10395.49|10395.49|10395.49
"24304-01"|"E00004/2024"|"M. Carrega Com de Produtos Hospitalares Ltda <br>(32.593.430/0001-50)"|"16/12/2025"|"RP MONITORES SINAIS VITAIS,OXIMETROS DE PULSO ASPIRADOR CIRURGICO-R.12328"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"4.4.90.91.00-Sentencas Judiciais"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Pregao Eletronico"|0.00|-1600.00|-1600.00|0.00|0.00
"24304-01"|"E00004/2024"|"M. Carrega Com de Produtos Hospitalares Ltda <br>(32.593.430/0001-50)"|"19/11/2025"|"RP MONITORES SINAIS VITAIS,OXIMETROS DE PULSO ASPIRADOR CIRURGICO-R.12328"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"4.4.90.91.00-Sentencas Judiciais"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Pregao Eletronico"|1600.00|0.00|1600.00|0.00|0.00
"24304-01"|"O00000/2024"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"14/11/2024"|"EMPENHO DE FOLHA DE PAGTO - 11/2024"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|14166.14|0.00|14166.14|14166.14|14166.14
"24305-01"|"E00004/2024"|"<b>Cirurgica Sao Felipe </b><br>Cirurgica Sao Felipe Produtos P/saude Eireli <br>(07.626.776/0001-60)"|"16/12/2025"|"RP MONITORES SINAIS VITAIS, OXIMETROS PULSO ASPIRADOR CIRURGICO-R.12330"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"4.4.90.91.00-Sentencas Judiciais"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Pregao Eletronico"|0.00|-1180.00|-1180.00|0.00|0.00
"24305-01"|"E00004/2024"|"<b>Cirurgica Sao Felipe </b><br>Cirurgica Sao Felipe Produtos P/saude Eireli <br>(07.626.776/0001-60)"|"19/11/2025"|"RP MONITORES SINAIS VITAIS, OXIMETROS PULSO ASPIRADOR CIRURGICO-R.12330"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"4.4.90.91.00-Sentencas Judiciais"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Pregao Eletronico"|1180.00|0.00|1180.00|0.00|0.00
"24305-01"|"O00000/2024"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"14/11/2024"|"EMPENHO DE FOLHA DE PAGTO - 11/2024"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|178060.75|0.00|178060.75|178060.75|178060.75
"24306-01"|"E00181/2023"|"M. Carrega Com de Produtos Hospitalares Ltda <br>(32.593.430/0001-50)"|"16/12/2025"|"REGISTRO DE PRECOS DE EQUIPAMENTOS MEDIC OS DE BAIXA COMPLEXIDADE-R.12329"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"4.4.90.91.00-Sentencas Judiciais"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Pregao Eletronico"|0.00|-90.00|-90.00|0.00|0.00
"24306-01"|"E00181/2023"|"M. Carrega Com de Produtos Hospitalares Ltda <br>(32.593.430/0001-50)"|"19/11/2025"|"REGISTRO DE PRECOS DE EQUIPAMENTOS MEDIC OS DE BAIXA COMPLEXIDADE-R.12329"|"Saude"|"Administracao Geral"|"Tesouro"|"Atencao Basica"|"4.4.90.91.00-Sentencas Judiciais"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Pregao Eletronico"|90.00|0.00|90.00|0.00|0.00
"24306-01"|"O00000/2024"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"14/11/2024"|"EMPENHO DE FOLHA DE PAGTO - 11/2024"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|50950.50|0.00|50950.50|50950.50|50950.50
"24307-01"|"E00004/2024"|"<b>Hospcom </b><br>Hospcom Equpamentos Hospitalares Ltda <br>(05.743.288/0001-08)"|"16/12/2025"|"RP MONITORES SINAIS VITAIS,OXIMETROS DE PULSO E ASPIRADOR CIRURGICO"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Emenda Est.2023.005.46530-aq Equip-ubs Barao"|"4.4.90.52.00-Equipamentos e Material Permanente"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2109-Atencao Primaria em Saude"|"Pregao Eletronico"|0.00|-19815.00|-19815.00|0.00|0.00
"24307-01"|"E00004/2024"|"<b>Hospcom </b><br>Hospcom Equpamentos Hospitalares Ltda <br>(05.743.288/0001-08)"|"19/11/2025"|"RP MONITORES SINAIS VITAIS,OXIMETROS DE PULSO E ASPIRADOR CIRURGICO"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Estaduais - Vinculados"|"Emenda Est.2023.005.46530-aq Equip-ubs Barao"|"4.4.90.52.00-Equipamentos e Material Permanente"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2109-Atencao Primaria em Saude"|"Pregao Eletronico"|19815.00|0.00|19815.00|0.00|0.00
"24307-01"|"O00000/2024"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"14/11/2024"|"EMPENHO DE FOLHA DE PAGTO - 11/2024"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|39093.87|0.00|39093.87|39093.87|39093.87
"24308-01"|"E00004/2024"|"<b>Hospcom </b><br>Hospcom Equpamentos Hospitalares Ltda <br>(05.743.288/0001-08)"|"19/11/2025"|"RP MONITORES DE SINAIS VITAIS, OXIMETROS DE PULSO E ASPIRADOR CIRURGICO"|"Saude"|"Atencao Basica"|"Emendas Parlamentares Individuais - Leg. Municipal"|"Atencao Basica"|"4.4.90.52.00-Equipamentos e Material Permanente"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"6619-em 670 Loa 2025 - Aquisicao de Material Permanente para Ses"|"Pregao Eletronico"|383.00|0.00|383.00|0.00|0.00
"24308-01"|"O00000/2024"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"14/11/2024"|"EMPENHO DE FOLHA DE PAGTO - 11/2024"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|76369.96|0.00|76369.96|76369.96|76369.96
"24309-01"|"O00000/2024"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"14/11/2024"|"EMPENHO DE FOLHA DE PAGTO - 11/2024"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Tr. Gov. Fed. Venc. Ag. Com. Saude/comb. Endemias"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2109-Atencao Primaria em Saude"|"Outros"|9883.95|0.00|9883.95|9883.95|9883.95
"24310-01"|"O00000/2024"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"14/11/2024"|"EMPENHO DE FOLHA DE PAGTO - 11/2024"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Tr. Gov. Fed. Venc. Ag. Com. Saude/comb. Endemias"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2109-Atencao Primaria em Saude"|"Outros"|2600.75|0.00|2600.75|2600.75|2600.75
"24311-01"|"O00000/2024"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"14/11/2024"|"EMPENHO DE FOLHA DE PAGTO - 11/2024"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Tr. Gov. Fed. Venc. Ag. Com. Saude/comb. Endemias"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2109-Atencao Primaria em Saude"|"Outros"|4161.57|0.00|4161.57|4161.57|4161.57
"24315-01"|"O25148/2015"|"Diretoria Executiva Fdo Nacional Saude <br>(00.530.493/0001-71)"|"19/11/2025"|"DEVOLUCAO SALDO - OBRAS CENTRO DE SAUDE LOPES DE OLIVEIRA/PA BRIGADEIRO TOBIAS"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2109-Atencao Primaria em Saude"|"Outros"|52579.06|0.00|52579.06|52579.06|52579.06
"24316-01"|"O25149/2015"|"Diretoria Executiva Fdo Nacional Saude <br>(00.530.493/0001-71)"|"19/11/2025"|"DEVOLUCAO SALDO - OBRAS CENTRO DE SAUDE LOPES DE OLIVEIRA/PA BRIGADEIRO TOBIAS"|"Saude"|"Atencao Basica"|"Tesouro"|"Atencao Basica"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2109-Atencao Primaria em Saude"|"Outros"|70411.11|0.00|70411.11|70411.11|70411.11
"24321-01"|"O29101/2025"|"Mec Motos Eireli <br>(15.232.891/0001-89)"|"16/12/2025"|"SINISTRO MOTOLANCIA - FXM4D72 CPL 692/2023 R.11447"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Outros"|0.00|-9500.00|-9500.00|0.00|0.00
"24321-01"|"O29101/2025"|"Mec Motos Eireli <br>(15.232.891/0001-89)"|"19/11/2025"|"SINISTRO MOTOLANCIA - FXM4D72 CPL 692/2023 R.11447"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Outros"|9500.00|0.00|9500.00|0.00|0.00
"24325-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"02/10/2023"|"EMPENHO DE FOLHA DE PAGTO - 10/2023"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|18016.79|0.00|18016.79|18016.79|18016.79
"24326-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"02/10/2023"|"EMPENHO DE FOLHA DE PAGTO - 10/2023"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|11747.06|0.00|11747.06|11747.06|11747.06
"24327-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"02/10/2023"|"EMPENHO DE FOLHA DE PAGTO - 10/2023"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|23324.88|0.00|23324.88|23324.88|23324.88
"24328-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"02/10/2023"|"EMPENHO DE FOLHA DE PAGTO - 10/2023"|"Saude"|"Vigilancia Sanitaria"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|398.41|0.00|398.41|398.41|398.41
"24329-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"02/10/2023"|"EMPENHO DE FOLHA DE PAGTO - 10/2023"|"Saude"|"Vigilancia Epidemiologica"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|6136.18|0.00|6136.18|6136.18|6136.18
"24330-01"|"O00000/2023"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"02/10/2023"|"EMPENHO DE FOLHA DE PAGTO - 10/2023"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Tr. Gov. Fed. Venc. Ag. Com. Saude/comb. Endemias"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2109-Atencao Primaria em Saude"|"Outros"|632.18|0.00|632.18|632.18|632.18
"24332-01"|"O00000/2023"|"Auri Rogerio Pinto-005736 <br>(247.587.148-27)"|"02/10/2023"|"ADIANTAMENTO SES/SRTP R.339"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Outros"|200.00|0.00|200.00|192.70|192.70
"24332-01"|"O00000/2023"|"Auri Rogerio Pinto-005736 <br>(247.587.148-27)"|"19/10/2023"|"ADIANTAMENTO SES/SRTP R.339"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.30.00-Material de Consumo"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Outros"|0.00|-7.30|-7.30|0.00|0.00
"24333-01"|"O00000/2023"|"Auri Rogerio Pinto-005736 <br>(247.587.148-27)"|"02/10/2023"|"ADIANTAMENTO SES/SRTP R.338"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Outros"|4800.00|0.00|4800.00|4799.80|4799.80
"24333-01"|"O00000/2023"|"Auri Rogerio Pinto-005736 <br>(247.587.148-27)"|"19/10/2023"|"ADIANTAMENTO SES/SRTP R.338"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Atencao Media Alta Complex Amb e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2093-Atencao de Media e Alta Complexidade"|"Outros"|0.00|-0.20|-0.20|0.00|0.00
"24343-01"|"O00000/2025"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"19/11/2025"|"EMPENHO DE FOLHA DE PAGTO - 11/2025"|"Saude"|"Vigilancia Sanitaria"|"Tesouro"|"Vigilancia em Saude"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2019-Manutencao e Modernizacao dos Servicos Administrat Ivos"|"Outros"|6323.87|0.00|6323.87|6323.87|6323.87
"24344-01"|"O00000/2025"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"19/11/2025"|"EMPENHO DE FOLHA DE PAGTO - 11/2025"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Tr. Gov. Fed. Venc. Ag. Com. Saude/comb. Endemias"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2109-Atencao Primaria em Saude"|"Outros"|1684.57|0.00|1684.57|1684.57|1684.57
"24345-01"|"O00000/2025"|"Prefeitura Municipal de Sorocaba <br>(46.634.044/0001-74)"|"19/11/2025"|"EMPENHO DE FOLHA DE PAGTO - 11/2025"|"Saude"|"Atencao Basica"|"Transferencias e Convenios Federais - Vinculados"|"Tr. Gov. Fed. Venc. Ag. Com. Saude/comb. Endemias"|"3.1.90.11.00-Vencimentos e Vantagens Fixas - Pessoal CIVIL"|"Secr.da Saude"|"Saude Publica de Qualidade e Eficaz"|"2109-Atencao Primaria em Saude"|"Outros"|3466.13|0.00|3466.13|3466.13|3466.13
