"Nro Empenho"|"Nro Processo"|"Fornecedor"|"Data Empenho"|"Descrição Empenho"|"Função"|"Sub Função"|"Fonte Recurso"|"Aplicação"|"Natureza"|"Unidade Orçamentária"|"Programa"|"Ação"|"Modalidade de Licitação"|"Empenho Original"|"Estorno Empenho"|"Saldo Empenho"|"Valor Processado"|"Valor Pago"
"00629-01"|"G01039/2013"|"Mult Med Equipamentos Hospitalares Ltda <br>(62.334.156/0001-66)"|"02/01/2017"|"CPL 1039/13 PRORROG MANUT PREVENTIVA E C ORRETIVA CAMARA VACINAS"|"Saude"|"Vigilancia Epidemiologica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 05 - Vigilancia em Saude"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4026-Piso Fixo de Vigilancia em Saude ( Pfvs)"|"Pregao Presencial"|47679.84|0.00|47679.84|37435.15|33654.42
"00629-01"|"G01039/2013"|"Mult Med Equipamentos Hospitalares Ltda <br>(62.334.156/0001-66)"|"03/05/2017"|"CPL 1039/13 PRORROG MANUT PREVENTIVA E C ORRETIVA CAMARA VACINAS"|"Saude"|"Vigilancia Epidemiologica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 05 - Vigilancia em Saude"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4026-Piso Fixo de Vigilancia em Saude ( Pfvs)"|"Pregao Presencial"|0.00|-4500.00|-4500.00|0.00|0.00
"00629-01"|"G01039/2013"|"Mult Med Equipamentos Hospitalares Ltda <br>(62.334.156/0001-66)"|"05/12/2017"|"CPL 1039/13 PRORROG MANUT PREVENTIVA E C ORRETIVA CAMARA VACINAS"|"Saude"|"Vigilancia Epidemiologica"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 05 - Vigilancia em Saude"|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"4026-Piso Fixo de Vigilancia em Saude ( Pfvs)"|"Pregao Presencial"|0.00|-2000.00|-2000.00|0.00|0.00
"00629-01"|"O11680/2014"|"Yanisleidy Valdez Hernandez <br>(067.689.331-75)"|"11/01/2016"|"PA 11680/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|37663.20|0.00|37663.20|37663.20|37663.20
"00629-01"|"O11692/2014"|"Marcela Carolina Pastore <br>(004.721.432-55)"|"02/01/2018"|"AUXILIO BOLSA RESIDENCIA MEDICA PA 11692 /14 MEDICINA/PSIQUIATRIA TURMA 2016"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|7153.92|0.00|7153.92|0.00|0.00
"00629-01"|"O11692/2014"|"Marcela Carolina Pastore <br>(004.721.432-55)"|"27/03/2018"|"AUXILIO BOLSA RESIDENCIA MEDICA PA 11692 /14 MEDICINA/PSIQUIATRIA TURMA 2016"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|0.00|-7153.92|-7153.92|0.00|0.00
"00630-01"|"O11676/2014"|"Yaneisy Salazar Jimenez <br>(067.792.821-11)"|"11/01/2016"|"PA 11676/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|37663.20|0.00|37663.20|37663.20|37663.20
"00630-01"|"O11692/2014"|"Natalia Cristina Araujo de Oliveira <br>(404.771.618-98)"|"02/01/2018"|"AUXILIO BOLSA RESIDENCIA MEDICA PA 11692 /14 MEDICINA/PSIQUIATRIA TURMA 2016"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|7153.92|0.00|7153.92|0.00|0.00
"00630-01"|"O11692/2014"|"Natalia Cristina Araujo de Oliveira <br>(404.771.618-98)"|"19/03/2018"|"AUXILIO BOLSA RESIDENCIA MEDICA PA 11692 /14 MEDICINA/PSIQUIATRIA TURMA 2016"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|0.00|-7153.92|-7153.92|0.00|0.00
"00631-01"|"O11638/2014"|"Dayannis Brea Nunez <br>(067.546.301-75)"|"06/10/2016"|"PA 11638/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|0.00|-18831.60|-18831.60|0.00|0.00
"00631-01"|"O11638/2014"|"Dayannis Brea Nunez <br>(067.546.301-75)"|"11/01/2016"|"PA 11638/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|37663.20|0.00|37663.20|18831.60|18831.60
"00631-01"|"O11692/2014"|"Rodrigo Viana Martins <br>(794.797.152-87)"|"02/01/2018"|"AUXILIO BOLSA RESIDENCIA MEDICA PA 11692 /14 MEDICINA/PSIQUIATRIA TURMA 2016"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|7153.92|0.00|7153.92|0.00|0.00
"00631-01"|"O11692/2014"|"Rodrigo Viana Martins <br>(794.797.152-87)"|"27/03/2018"|"AUXILIO BOLSA RESIDENCIA MEDICA PA 11692 /14 MEDICINA/PSIQUIATRIA TURMA 2016"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|0.00|-7153.92|-7153.92|0.00|0.00
"00632-01"|"O11685/2014"|"Yaribel Cabrera Pena <br>(067.852.241-36)"|"11/01/2016"|"PA 11685/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|37663.20|0.00|37663.20|37663.20|37663.20
"00632-01"|"O11692/2014"|"Thais Petry Raszl <br>(381.914.358-02)"|"02/01/2018"|"AUXILIO BOLSA RESIDENCIA MEDICA PA 11692 /14 MEDICINA/PSIQUIATRIA TURMA 2016"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|7153.92|0.00|7153.92|0.00|0.00
"00632-01"|"O11692/2014"|"Thais Petry Raszl <br>(381.914.358-02)"|"27/03/2018"|"AUXILIO BOLSA RESIDENCIA MEDICA PA 11692 /14 MEDICINA/PSIQUIATRIA TURMA 2016"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|0.00|-7153.92|-7153.92|0.00|0.00
"00633-01"|"O11679/2014"|"Yanela Torres Nogueira <br>(067.674.531-88)"|"11/01/2016"|"PA 11679/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|37663.20|0.00|37663.20|37663.20|37663.20
"00634-01"|"O11664/2014"|"Yaimet Perez Martinez <br>(067.848.071-03)"|"11/01/2016"|"PA 11664/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|37663.20|0.00|37663.20|37663.20|37663.20
"00635-01"|"O11688/2014"|"Aline Rocha dos Santos <br>(055.814.757-76)"|"11/01/2016"|"PA 11688/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|37663.20|0.00|37663.20|31386.00|31386.00
"00635-01"|"O11688/2014"|"Aline Rocha dos Santos <br>(055.814.757-76)"|"29/12/2016"|"PA 11688/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|0.00|-6277.20|-6277.20|0.00|0.00
"00636-01"|"O07535/2014"|"Yorislander Lores Samon <br>(066.621.431-03)"|"11/01/2016"|"PA 7535/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|37662.20|0.00|37662.20|37662.20|37662.20
"00637-01"|"O11658/2014"|"Yamisleidy Caballero Cabello <br>(067.547.461-22)"|"06/10/2016"|"PA 11658/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|0.00|-25108.80|-25108.80|0.00|0.00
"00637-01"|"O11658/2014"|"Yamisleidy Caballero Cabello <br>(067.547.461-22)"|"11/01/2016"|"PA 11658/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|37663.20|0.00|37663.20|12554.40|12554.40
"00638-01"|"O11639/2014"|"Belkis Perez Falcon <br>(067.539.931-93)"|"11/01/2016"|"PA 11639/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|37663.20|0.00|37663.20|9415.80|9415.80
"00638-01"|"O11639/2014"|"Belkis Perez Falcon <br>(067.539.931-93)"|"18/03/2016"|"PA 11639/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|0.00|-28247.40|-28247.40|0.00|0.00
"00639-01"|"O11628/2014"|"Yudalkis Pena Nunez <br>(067.516.981-00)"|"11/01/2016"|"PA 11628/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|37663.20|0.00|37663.20|37663.20|37663.20
"00639-01"|"O11692/2014"|"Felipe Caldeira Campioni <br>(365.413.678-84)"|"02/01/2018"|"AUXILIO BOLSA RESIDENCIA MEDICA PA 11692 /14 MEDICINA/PSIQUIATRIA TURMA 2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|42923.50|0.00|42923.50|0.00|0.00
"00639-01"|"O11692/2014"|"Felipe Caldeira Campioni <br>(365.413.678-84)"|"27/03/2018"|"AUXILIO BOLSA RESIDENCIA MEDICA PA 11692 /14 MEDICINA/PSIQUIATRIA TURMA 2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|0.00|-42923.50|-42923.50|0.00|0.00
"00641-01"|"O11637/2014"|"Madeleyne Vinagre Caro <br>(067.848.421-03)"|"11/01/2016"|"PA 11637/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|37663.20|0.00|37663.20|37663.20|37663.20
"00641-01"|"O11692/2014"|"Felipe Renan Prates <br>(387.526.048-10)"|"02/01/2018"|"AUXILIO BOLSA RESIDENCIA MEDICA PA 11692 /14 MEDICINA/PSIQUIATRIA TURMA 2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|42923.50|0.00|42923.50|0.00|0.00
"00641-01"|"O11692/2014"|"Felipe Renan Prates <br>(387.526.048-10)"|"27/03/2018"|"AUXILIO BOLSA RESIDENCIA MEDICA PA 11692 /14 MEDICINA/PSIQUIATRIA TURMA 2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|0.00|-42923.50|-42923.50|0.00|0.00
"00642-01"|"O11659/2014"|"<b>Nacionalidade Cubana </b><br>Yarima Casanova Gonzalez <br>(067.973.951-35)"|"11/01/2016"|"PA 11659/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|37663.20|0.00|37663.20|37663.20|37663.20
"00642-01"|"O11692/2014"|"Humberto Ananias Meira <br>(070.304.436-24)"|"02/01/2018"|"AUXILIO BOLSA RESIDENCIA MEDICA PA 11692 /14 MEDICINA/PSIQUIATRIA TURMA 2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|42923.50|0.00|42923.50|0.00|0.00
"00642-01"|"O11692/2014"|"Humberto Ananias Meira <br>(070.304.436-24)"|"27/03/2018"|"AUXILIO BOLSA RESIDENCIA MEDICA PA 11692 /14 MEDICINA/PSIQUIATRIA TURMA 2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|0.00|-42923.50|-42923.50|0.00|0.00
"00643-01"|"O11682/2014"|"Yaralkys Foyo Tapia <br>(067.530.211-08)"|"11/01/2016"|"PA 11682/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|37663.20|0.00|37663.20|37663.20|37663.20
"00643-01"|"O11692/2014"|"Nathalie Cavalcante Fernandes <br>(355.518.708-20)"|"02/01/2018"|"AUXILIO BOLSA RESIDENCIA MEDICA PA 11692 /14 MEDICINA/PSIQUIATRIA TURMA 2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|42923.50|0.00|42923.50|0.00|0.00
"00643-01"|"O11692/2014"|"Nathalie Cavalcante Fernandes <br>(355.518.708-20)"|"27/03/2018"|"AUXILIO BOLSA RESIDENCIA MEDICA PA 11692 /14 MEDICINA/PSIQUIATRIA TURMA 2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|0.00|-42923.50|-42923.50|0.00|0.00
"00644-01"|"O11622/2014"|"Yaima Martins Morales <br>(067.546.561-31)"|"06/10/2016"|"PA 11622/14V MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|0.00|-12554.40|-12554.40|0.00|0.00
"00644-01"|"O11622/2014"|"Yaima Martins Morales <br>(067.546.561-31)"|"11/01/2016"|"PA 11622/14V MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|37663.20|0.00|37663.20|25108.80|25108.80
"00644-01"|"O11692/2014"|"Pedro Antunes de Miranda Zanata <br>(369.327.458-44)"|"02/01/2018"|"AUXILIO BOLSA RESIDENCIA MEDICA PA 11692 /14 MEDICINA/PSIQUIATRIA TURMA 2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|42923.50|0.00|42923.50|0.00|0.00
"00644-01"|"O11692/2014"|"Pedro Antunes de Miranda Zanata <br>(369.327.458-44)"|"27/03/2018"|"AUXILIO BOLSA RESIDENCIA MEDICA PA 11692 /14 MEDICINA/PSIQUIATRIA TURMA 2017"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Transferencias e Convenios Federais - Vinculados"|"Bloco 02 - Media e Alta Complexidade Amb.e Hosp."|"3.3.90.39.00-Outros Servicos de Terceiros - Pessoa Juridica"|"Secr.da Saude"|"Fortalecimento de Atencao a Saude"|"2092-Teto Municipal de Media e Alta Complexidade Ambula Torial"|"Outros"|0.00|-42923.50|-42923.50|0.00|0.00
"00645-01"|"O11631/2014"|"Robin Alexander Medina Verdecia <br>(067.546.151-09)"|"11/01/2016"|"PA 11631/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|37663.20|0.00|37663.20|37663.20|37663.20
"00646-01"|"O11663/2014"|"Yamile Rodriguez Palacios <br>(067.518.311-10)"|"11/01/2016"|"PA 11663/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|37663.20|0.00|37663.20|37663.20|37663.20
"00647-01"|"O11662/2014"|"Yamilet Martinez Felipe <br>(067.928.351-02)"|"11/01/2016"|"PA 11662/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|37663.20|0.00|37663.20|37663.20|37663.20
"00648-01"|"O11660/2014"|"Yamilka Maria Izquierdo Perez <br>(067.519.091-60)"|"11/01/2016"|"PA 11660/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|37663.20|0.00|37663.20|36093.90|36093.90
"00648-01"|"O11660/2014"|"Yamilka Maria Izquierdo Perez <br>(067.519.091-60)"|"29/12/2016"|"PA 11660/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|0.00|-1569.30|-1569.30|0.00|0.00
"00649-01"|"O11661/2014"|"Yamilis Virgen Sanchez Magana <br>(067.469.281-01)"|"11/01/2016"|"PA 11661/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|37663.20|0.00|37663.20|37663.20|37663.20
"00650-01"|"O11687/2014"|"Abel Alfonso Castro Soria <br>(067.855.181-21)"|"11/01/2016"|"PA 11687/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|37663.20|0.00|37663.20|28247.40|28247.40
"00650-01"|"O11687/2014"|"Abel Alfonso Castro Soria <br>(067.855.181-21)"|"25/11/2016"|"PA 11687/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|0.00|-6277.20|-6277.20|0.00|0.00
"00650-01"|"O11687/2014"|"Abel Alfonso Castro Soria <br>(067.855.181-21)"|"29/12/2016"|"PA 11687/14 MAIS MEDICOS"|"Saude"|"Assistencia Hospitalar e Ambulatorial"|"Tesouro"|"Saude - Geral"|"3.3.90.93.00-Indenizacoes e Restituicoes"|"Secr.da Saude"|"Fortalecimento da Atencao Primaria a Saude"|"2089-Modernizacao e Manutencao da Gestao"|"Outros"|0.00|-3138.60|-3138.60|0.00|0.00
